               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 141,             0.03472,           0.0023022,           0.0014149,             0.70753,             0.58199,             0.63888,             0.35363,            0.039325,           0.0012782,           0.0011694,            0.006535,            0.006535,            0.006535
                 142,             0.03502,           0.0023099,           0.0013857,             0.71199,             0.58405,             0.63887,              0.3535,            0.039325,           0.0012784,           0.0011688,           0.0065102,           0.0065102,           0.0065102
                 143,            0.034845,           0.0023228,           0.0013766,             0.71559,             0.58388,             0.63921,             0.35397,            0.039326,           0.0012787,           0.0011681,           0.0064855,           0.0064855,           0.0064855
                 144,            0.035153,            0.002301,           0.0014234,             0.71578,             0.58443,             0.63851,              0.3544,            0.039331,           0.0012786,           0.0011672,           0.0064608,           0.0064608,           0.0064608
                 145,            0.034763,           0.0023227,            0.001411,             0.71741,             0.58212,             0.63837,             0.35413,            0.039337,           0.0012785,           0.0011651,            0.006436,            0.006436,            0.006436
                 146,            0.034762,           0.0023337,           0.0014167,             0.71775,             0.58056,             0.63826,             0.35406,            0.039344,           0.0012782,           0.0011632,           0.0064112,           0.0064112,           0.0064112
                 147,            0.034549,           0.0023069,           0.0013971,             0.72046,             0.57926,             0.63846,             0.35394,            0.039345,            0.001278,           0.0011626,           0.0063865,           0.0063865,           0.0063865
                 148,            0.034484,           0.0023046,           0.0013923,             0.71861,             0.58175,             0.63873,             0.35397,            0.039349,           0.0012782,           0.0011617,           0.0063618,           0.0063618,           0.0063618
                 149,             0.03465,           0.0022877,           0.0014072,             0.71653,             0.58115,             0.63829,             0.35386,            0.039354,           0.0012784,           0.0011612,            0.006337,            0.006337,            0.006337
                 150,            0.034571,            0.002328,           0.0014124,             0.71773,             0.57972,             0.63853,             0.35372,            0.039356,           0.0012785,           0.0011611,           0.0063122,           0.0063122,           0.0063122
                 151,            0.034484,            0.002289,           0.0013669,             0.71879,             0.57994,             0.63841,             0.35331,             0.03936,           0.0012782,           0.0011607,           0.0062875,           0.0062875,           0.0062875
                 152,            0.034373,           0.0022789,           0.0013613,             0.71522,             0.57773,              0.6374,             0.35362,            0.039368,           0.0012783,           0.0011601,           0.0062628,           0.0062628,           0.0062628
