               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,            0.035951,           0.0023494,           0.0014929,             0.68402,             0.56856,             0.61586,              0.3361,            0.039366,           0.0012823,           0.0011594,           0.0070795,           0.0070795,           0.0070795
                 120,             0.03616,           0.0023671,           0.0014918,             0.68491,             0.56931,             0.61525,             0.33576,             0.03936,           0.0012824,           0.0011602,           0.0070547,           0.0070547,           0.0070547
                 121,            0.036211,           0.0023584,           0.0014922,             0.68706,             0.56904,             0.61611,             0.33601,            0.039357,           0.0012826,           0.0011602,             0.00703,             0.00703,             0.00703
                 122,            0.036177,           0.0023558,           0.0014904,             0.69075,             0.56802,             0.61664,             0.33642,            0.039357,           0.0012827,           0.0011606,           0.0070053,           0.0070053,           0.0070053
                 123,            0.036112,           0.0023787,           0.0015211,             0.69052,             0.56726,             0.61699,             0.33761,            0.039353,           0.0012826,           0.0011606,           0.0069805,           0.0069805,           0.0069805
                 124,            0.036126,            0.002357,           0.0015074,             0.68793,             0.56487,             0.61697,             0.33766,             0.03935,           0.0012829,           0.0011597,           0.0069558,           0.0069558,           0.0069558
                 125,            0.036001,            0.002356,           0.0015113,             0.68788,             0.56344,             0.61731,             0.33797,            0.039346,           0.0012828,           0.0011594,            0.006931,            0.006931,            0.006931
                 126,            0.036008,           0.0023303,           0.0014804,              0.6899,             0.56121,             0.61776,             0.33894,            0.039349,           0.0012828,           0.0011593,           0.0069063,           0.0069063,           0.0069063
                 127,             0.03575,           0.0023499,            0.001474,             0.68821,               0.564,             0.61831,             0.33926,            0.039356,           0.0012828,           0.0011595,           0.0068815,           0.0068815,           0.0068815
                 128,            0.035689,           0.0023425,           0.0014496,             0.68884,             0.56115,             0.61857,             0.33974,            0.039355,            0.001283,           0.0011599,           0.0068568,           0.0068568,           0.0068568
                 129,            0.035939,           0.0024028,           0.0014851,             0.68936,              0.5597,             0.61867,             0.33948,            0.039358,           0.0012835,             0.00116,            0.006832,            0.006832,            0.006832
                 130,            0.035734,           0.0023837,           0.0014823,             0.69001,             0.56056,             0.61936,             0.34035,            0.039364,           0.0012834,           0.0011603,           0.0068073,           0.0068073,           0.0068073
                 131,             0.03527,           0.0023379,            0.001443,             0.68879,             0.56222,                0.62,             0.34104,             0.03937,           0.0012834,           0.0011606,           0.0067825,           0.0067825,           0.0067825
                 132,             0.03558,           0.0023901,           0.0014797,             0.69298,              0.5638,             0.62042,             0.34033,            0.039377,           0.0012833,           0.0011607,           0.0067577,           0.0067577,           0.0067577
                 133,            0.035475,           0.0023512,           0.0014393,              0.6902,             0.56639,             0.62053,             0.33982,            0.039381,           0.0012831,           0.0011612,            0.006733,            0.006733,            0.006733
                 134,            0.035222,           0.0023533,           0.0014255,             0.68786,              0.5673,             0.62079,             0.34002,            0.039382,           0.0012829,           0.0011608,           0.0067082,           0.0067082,           0.0067082
                 135,            0.035266,           0.0023392,            0.001461,             0.68435,             0.56817,             0.62046,             0.34056,            0.039389,            0.001283,           0.0011604,           0.0066835,           0.0066835,           0.0066835
                 136,            0.035081,            0.002357,            0.001442,             0.68868,             0.56899,              0.6214,             0.34126,            0.039389,           0.0012827,           0.0011606,           0.0066587,           0.0066587,           0.0066587
                 137,            0.035251,           0.0023369,           0.0014419,              0.6861,             0.57195,             0.62178,             0.34123,             0.03939,           0.0012826,           0.0011603,            0.006634,            0.006634,            0.006634
                 138,            0.035154,           0.0023277,           0.0014435,             0.68636,             0.56807,             0.62224,              0.3417,            0.039394,           0.0012826,           0.0011609,           0.0066092,           0.0066092,           0.0066092
                 139,            0.035103,           0.0023377,           0.0014175,             0.68998,             0.56506,             0.62273,              0.3418,            0.039396,           0.0012826,           0.0011621,           0.0065845,           0.0065845,           0.0065845
                 140,            0.035336,           0.0023496,           0.0014424,             0.68773,             0.56684,             0.62268,             0.34181,              0.0394,           0.0012827,           0.0011627,           0.0065598,           0.0065598,           0.0065598
                 141,            0.034879,           0.0023124,           0.0014263,              0.6879,             0.56687,              0.6229,             0.34206,            0.039398,           0.0012829,           0.0011633,            0.006535,            0.006535,            0.006535
                 142,            0.034998,           0.0023225,           0.0014188,             0.68811,             0.56797,             0.62311,             0.34237,              0.0394,           0.0012828,           0.0011638,           0.0065102,           0.0065102,           0.0065102
                 143,            0.034959,           0.0023292,           0.0013877,             0.68618,             0.56951,             0.62417,              0.3426,            0.039406,           0.0012826,           0.0011639,           0.0064855,           0.0064855,           0.0064855
                 144,            0.035058,           0.0022971,           0.0014126,             0.68805,             0.56634,             0.62383,             0.34261,             0.03941,           0.0012829,           0.0011645,           0.0064608,           0.0064608,           0.0064608
                 145,            0.034752,           0.0023306,             0.00142,             0.68892,              0.5664,             0.62447,             0.34299,            0.039412,           0.0012831,           0.0011648,            0.006436,            0.006436,            0.006436
                 146,            0.034817,           0.0023432,           0.0014485,             0.68714,             0.56659,             0.62456,             0.34352,            0.039416,           0.0012831,           0.0011649,           0.0064112,           0.0064112,           0.0064112
                 147,            0.034666,           0.0023104,           0.0014243,             0.68635,             0.56908,               0.624,             0.34332,            0.039415,           0.0012833,           0.0011649,           0.0063865,           0.0063865,           0.0063865
                 148,            0.034623,           0.0023174,           0.0013957,             0.68732,             0.57006,             0.62398,             0.34399,            0.039419,           0.0012834,           0.0011647,           0.0063618,           0.0063618,           0.0063618
                 149,            0.034824,           0.0023004,           0.0014156,             0.68657,             0.57034,             0.62415,             0.34467,            0.039419,           0.0012835,           0.0011641,            0.006337,            0.006337,            0.006337
                 150,            0.034779,            0.002345,           0.0014038,             0.68606,             0.57048,             0.62423,             0.34409,            0.039424,            0.001283,           0.0011649,           0.0063122,           0.0063122,           0.0063122
                 151,            0.034439,           0.0023001,           0.0013956,             0.68653,             0.57106,             0.62501,             0.34456,            0.039426,            0.001283,           0.0011648,           0.0062875,           0.0062875,           0.0062875
